zpid,synthetic_version,zipcode,has_in_unit_laundry,has_laundry_in_building,has_dishwasher,has_parking,parking_type,parking_spots,pets_allowed,furnished,heating_type,cooling_type,has_elevator,has_gym,has_pool,has_balcony_or_patio,internet_included,utilities_included,noise_level,walkability_score,kid_friendly_score,safety_score,energy_efficiency_score,is_luxury_flag,is_student_friendly_flag,generated_at_utc,is_synthetic,source_file,cleaned_date
2117938805,v1_basic_rules,2120,False,False,True,False,none,0,cats_dogs,False,central,central,False,False,False,False,False,heat_hw,3,60,58,65,61,False,False,2025-11-28T06:12:54.031598,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2095136629,v1_basic_rules,2113,True,False,True,False,none,1,cats_dogs,False,electric,central,False,False,False,True,False,none,3,44,25,89,74,False,False,2025-11-28T06:12:54.031598,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
59172276,v1_basic_rules,2215,False,True,True,False,none,1,dogs,False,electric,central,False,False,False,True,False,none,4,48,19,67,59,False,False,2025-11-28T06:12:54.031598,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458526025,v1_basic_rules,2144,False,True,True,False,none,1,none,False,central,central,False,False,False,True,True,heat_hw,3,52,64,86,75,False,False,2025-11-28T06:12:54.031598,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
59096126,v1_basic_rules,2135,True,False,False,False,none,0,cats,True,gas,window,False,False,False,True,False,heat,3,60,61,66,68,False,False,2025-11-28T06:12:54.031598,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
59187906,v1_basic_rules,2120,True,False,True,True,street,2,cats_dogs,False,central,central,False,False,False,False,False,all_utils,2,78,42,85,55,False,False,2025-11-28T06:12:54.031598,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
59184492,v1_basic_rules,2118,False,True,True,True,street,2,cats,True,gas,window,False,False,False,False,False,heat,3,47,54,50,62,False,False,2025-11-28T06:12:54.031598,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2091616509,v1_basic_rules,2446,True,False,False,True,street,0,cats_dogs,False,central,central,False,False,False,False,False,heat_hw,5,59,79,81,63,False,False,2025-11-28T06:12:54.031598,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
59172256,v1_basic_rules,2215,False,True,False,True,street,1,cats_dogs,False,gas,window,False,False,False,True,False,heat,3,76,52,65,93,False,False,2025-11-28T06:12:54.032597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2110433967,v1_basic_rules,2120,True,False,False,True,street,0,cats,True,electric,window,False,False,False,True,False,heat,3,67,52,71,59,False,False,2025-11-28T06:12:54.032597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2064165160,v1_basic_rules,2120,True,False,False,False,none,1,cats_dogs,False,electric,central,False,False,False,False,False,heat,3,44,52,52,44,False,False,2025-11-28T06:12:54.032597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2087003746,v1_basic_rules,2134,True,False,True,True,street,0,cats_dogs,True,gas,none,False,False,False,True,False,none,4,72,43,75,58,False,False,2025-11-28T06:12:54.032597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
56560993,v1_basic_rules,2446,False,True,False,True,garage,1,cats,False,central,window,False,False,False,True,False,heat,3,64,76,61,51,False,False,2025-11-28T06:12:54.032597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2121816051,v1_basic_rules,2120,True,False,False,False,none,0,cats_dogs,False,central,central,False,False,False,False,False,heat_hw,1,71,63,68,53,False,False,2025-11-28T06:12:54.032597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
59096154,v1_basic_rules,2135,True,False,False,False,none,1,cats_dogs,True,electric,none,False,False,False,False,False,heat,3,49,53,58,70,False,False,2025-11-28T06:12:54.032597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2121816052,v1_basic_rules,2120,False,False,True,True,street,1,cats_dogs,False,central,window,False,False,False,True,False,heat,3,67,67,53,62,False,False,2025-11-28T06:12:54.032597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2127378648,v1_basic_rules,2134,False,True,False,False,none,1,cats,False,central,none,False,False,False,False,False,heat_hw,3,51,36,63,96,False,False,2025-11-28T06:12:54.032597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2115352910,v1_basic_rules,2120,False,True,True,True,street,1,cats_dogs,False,gas,none,False,False,False,True,False,none,3,51,51,66,75,False,False,2025-11-28T06:12:54.033595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458525963,v1_basic_rules,2144,True,False,False,True,street,1,dogs,False,gas,central,False,False,False,True,False,heat_hw,3,61,35,59,67,False,False,2025-11-28T06:12:54.033595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
453498132,v1_basic_rules,2119,True,False,True,False,none,0,dogs,False,gas,central,False,False,False,True,False,none,5,52,64,54,66,False,False,2025-11-28T06:12:54.033595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
56276932,v1_basic_rules,2155,True,False,True,True,garage,2,cats_dogs,False,electric,none,False,False,False,True,False,heat,3,54,59,57,55,False,False,2025-11-28T06:12:54.033595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2112941199,v1_basic_rules,2120,True,False,True,False,none,0,cats,False,gas,window,False,False,False,True,False,heat,4,51,30,80,36,False,False,2025-11-28T06:12:54.033595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2126749050,v1_basic_rules,2130,True,False,True,False,none,1,cats_dogs,False,electric,central,False,False,False,False,False,none,4,77,58,95,81,False,False,2025-11-28T06:12:54.033595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2126747748,v1_basic_rules,2120,True,False,True,True,street,0,cats_dogs,True,gas,window,False,False,False,False,False,none,3,77,48,64,77,False,False,2025-11-28T06:12:54.033595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457505972,v1_basic_rules,2155,True,False,True,False,none,0,cats,False,central,window,False,False,False,False,False,none,2,56,52,68,69,False,False,2025-11-28T06:12:54.033595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2103986503,v1_basic_rules,2120,True,False,True,False,none,2,cats,False,gas,window,False,False,False,True,False,heat_hw,2,41,57,55,56,False,False,2025-11-28T06:12:54.033595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457905641,v1_basic_rules,2145,True,False,False,True,street,1,none,False,electric,window,False,False,False,True,False,none,3,63,39,71,52,False,False,2025-11-28T06:12:54.034595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
59087619,v1_basic_rules,2134,True,False,True,False,none,1,cats_dogs,False,electric,central,False,False,False,False,False,heat_hw,3,46,52,65,65,False,False,2025-11-28T06:12:54.034595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457646412,v1_basic_rules,2120,False,False,False,True,street,2,cats_dogs,False,central,central,False,False,False,True,False,all_utils,4,48,37,75,60,False,False,2025-11-28T06:12:54.034595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458479880,v1_basic_rules,2143,False,True,False,True,garage,2,cats,False,central,window,False,False,False,False,True,heat,2,71,57,68,54,False,False,2025-11-28T06:12:54.034595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
442456029,v1_basic_rules,2134,False,False,False,True,street,1,cats,False,gas,central,False,False,False,True,False,none,2,71,27,83,83,False,False,2025-11-28T06:12:54.034595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2060290758,v1_basic_rules,2155,False,False,False,True,street,2,cats,False,gas,none,False,False,False,False,False,all_utils,5,52,42,68,88,False,False,2025-11-28T06:12:54.034595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
442591107,v1_basic_rules,2134,True,False,True,True,garage,1,none,False,central,central,False,False,False,True,True,heat,4,56,95,70,57,False,False,2025-11-28T06:12:54.034595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2127378631,v1_basic_rules,2134,True,False,False,False,none,2,cats_dogs,False,central,window,False,False,False,False,False,heat,2,67,58,78,77,False,False,2025-11-28T06:12:54.034595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2115615632,v1_basic_rules,2120,False,True,False,True,street,1,cats_dogs,True,central,window,False,False,False,False,False,heat_hw,3,51,56,73,61,False,False,2025-11-28T06:12:54.034595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2126746612,v1_basic_rules,2120,True,False,True,False,none,1,cats_dogs,False,central,central,False,False,False,True,False,none,4,56,46,60,41,False,False,2025-11-28T06:12:54.035595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2109150353,v1_basic_rules,2120,True,False,False,False,none,1,cats_dogs,False,electric,window,False,False,False,True,False,heat_hw,3,72,51,78,54,False,False,2025-11-28T06:12:54.035595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2099595425,v1_basic_rules,2134,False,False,True,False,none,0,cats_dogs,False,electric,window,False,False,False,True,False,heat_hw,2,61,60,69,79,False,False,2025-11-28T06:12:54.035595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2114864255,v1_basic_rules,2120,False,True,True,True,street,2,cats_dogs,False,electric,none,False,False,False,True,False,heat,2,57,67,60,65,False,False,2025-11-28T06:12:54.035595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2058367071,v1_basic_rules,2134,True,False,True,False,none,2,cats,False,central,none,False,False,False,True,False,heat,3,60,56,86,49,False,False,2025-11-28T06:12:54.035595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2094971453,v1_basic_rules,2120,False,True,False,True,street,2,cats,False,gas,central,False,False,False,False,True,heat,5,52,38,77,49,False,False,2025-11-28T06:12:54.035595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
59086258,v1_basic_rules,2134,False,True,True,True,street,0,none,False,gas,central,False,False,False,True,False,none,2,77,42,64,87,False,False,2025-11-28T06:12:54.035595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458463927,v1_basic_rules,2215,False,True,False,True,street,1,cats_dogs,False,central,central,False,False,False,True,True,heat,3,63,67,58,74,False,False,2025-11-28T06:12:54.035595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2076674250,v1_basic_rules,2120,False,False,False,True,street,1,dogs,False,electric,central,False,False,False,True,False,none,3,52,57,61,88,False,False,2025-11-28T06:12:54.035595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2077471401,v1_basic_rules,2139,True,False,True,True,lot,2,cats_dogs,False,electric,none,False,False,False,True,False,none,3,53,84,81,56,False,False,2025-11-28T06:12:54.035595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457716024,v1_basic_rules,2155,False,True,False,True,garage,1,dogs,False,gas,none,False,False,False,True,False,heat_hw,4,52,63,64,75,False,False,2025-11-28T06:12:54.036595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2058496942,v1_basic_rules,2141,True,False,True,False,none,2,cats_dogs,False,gas,window,False,False,False,True,False,heat_hw,2,66,45,52,71,False,False,2025-11-28T06:12:54.036595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458075665,v1_basic_rules,2155,False,True,False,True,lot,1,cats,False,electric,central,False,False,False,True,True,none,3,46,72,57,79,False,False,2025-11-28T06:12:54.036595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2099951127,v1_basic_rules,2120,True,False,True,True,street,0,dogs,False,central,central,False,False,False,True,False,heat,2,43,48,61,65,False,False,2025-11-28T06:12:54.036595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458289385,v1_basic_rules,2144,True,False,False,True,garage,1,cats_dogs,False,gas,central,False,False,False,True,True,heat,3,56,73,51,78,False,False,2025-11-28T06:12:54.036595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2100220543,v1_basic_rules,2120,True,False,False,True,street,2,cats_dogs,False,central,window,False,False,False,True,False,heat_hw,3,47,52,96,28,False,False,2025-11-28T06:12:54.036595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2066409729,v1_basic_rules,2115,False,True,True,False,none,1,none,False,gas,window,False,False,False,True,True,none,3,70,66,87,49,False,False,2025-11-28T06:12:54.036595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2096037863,v1_basic_rules,2445,True,False,True,True,street,2,dogs,False,central,window,False,False,False,False,False,none,2,70,14,58,89,False,False,2025-11-28T06:12:54.036595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
344416224,v1_basic_rules,2135,True,False,False,True,street,0,cats_dogs,False,gas,central,False,False,False,False,False,heat,3,77,26,68,87,False,False,2025-11-28T06:12:54.036595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2114917599,v1_basic_rules,2120,True,False,False,False,none,1,dogs,False,gas,central,False,False,False,True,False,heat_hw,3,63,69,65,58,False,False,2025-11-28T06:12:54.037595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
59094303,v1_basic_rules,2135,False,False,True,False,none,0,none,False,gas,central,False,False,False,True,False,none,4,52,59,57,60,False,False,2025-11-28T06:12:54.037595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2107554623,v1_basic_rules,2120,True,False,True,True,street,1,cats_dogs,False,central,central,False,False,False,True,False,none,2,55,33,58,46,False,False,2025-11-28T06:12:54.037595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2114091861,v1_basic_rules,2120,False,True,True,False,none,0,cats_dogs,False,gas,window,False,False,False,True,False,heat,4,62,39,52,61,False,False,2025-11-28T06:12:54.037595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457716028,v1_basic_rules,2155,False,True,True,True,garage,2,none,True,central,none,False,False,False,True,True,heat_hw,3,68,51,74,85,False,False,2025-11-28T06:12:54.037595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2101568040,v1_basic_rules,2134,True,False,False,True,street,1,cats_dogs,False,gas,central,False,False,False,False,False,heat_hw,4,69,38,71,78,False,False,2025-11-28T06:12:54.037595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458500626,v1_basic_rules,2144,False,False,True,True,garage,2,cats,False,central,window,False,False,False,False,True,none,2,71,79,73,66,False,False,2025-11-28T06:12:54.037595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2109116671,v1_basic_rules,2120,True,False,True,False,none,1,cats_dogs,True,gas,none,False,False,False,False,False,heat,3,58,33,62,51,False,False,2025-11-28T06:12:54.037595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458258605,v1_basic_rules,2151,True,False,True,True,street,2,cats_dogs,True,gas,central,False,False,False,False,False,heat,2,56,66,62,69,False,False,2025-11-28T06:12:54.037595,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2114978476,v1_basic_rules,2120,True,False,True,False,none,1,dogs,False,gas,central,False,False,False,False,False,heat_hw,2,65,46,81,80,False,False,2025-11-28T06:12:54.038596,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458075926,v1_basic_rules,2144,False,True,True,False,none,1,cats,True,central,central,False,False,False,True,True,heat_hw,3,55,71,49,67,False,False,2025-11-28T06:12:54.038596,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
449966343,v1_basic_rules,2130,True,False,False,True,street,0,cats,False,gas,window,False,False,False,False,False,heat_hw,5,50,60,84,62,False,False,2025-11-28T06:12:54.038596,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457505923,v1_basic_rules,2474,True,False,True,False,none,1,cats_dogs,True,central,none,False,False,False,False,False,all_utils,2,65,57,52,68,False,False,2025-11-28T06:12:54.038596,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
343602957,v1_basic_rules,2215,False,True,False,False,none,0,cats,False,gas,window,False,False,False,False,False,heat_hw,3,51,50,77,76,False,False,2025-11-28T06:12:54.038596,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458075905,v1_basic_rules,2144,False,True,True,True,street,1,dogs,False,central,window,False,False,False,True,True,heat,1,52,62,83,56,False,False,2025-11-28T06:12:54.038596,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2092828337,v1_basic_rules,2215,True,False,False,False,none,1,cats_dogs,False,electric,central,False,False,False,True,False,heat,3,39,44,54,65,False,False,2025-11-28T06:12:54.038596,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2101472134,v1_basic_rules,2139,False,False,False,True,street,2,none,False,central,none,False,False,False,True,False,all_utils,3,46,55,77,72,False,False,2025-11-28T06:12:54.038596,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458291597,v1_basic_rules,2145,True,False,True,True,street,1,dogs,False,gas,none,False,False,False,False,True,heat,3,56,58,68,56,False,False,2025-11-28T06:12:54.038596,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2096451558,v1_basic_rules,2128,True,False,True,False,none,2,cats,True,electric,central,False,False,False,False,False,heat,1,61,47,42,52,False,False,2025-11-28T06:12:54.038596,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
56328049,v1_basic_rules,2144,True,False,True,True,lot,2,cats,True,gas,central,False,False,False,True,True,none,3,54,55,81,60,False,False,2025-11-28T06:12:54.039597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
344410619,v1_basic_rules,2135,True,False,False,False,none,2,cats_dogs,True,electric,central,False,False,False,True,False,heat,3,54,39,75,73,False,False,2025-11-28T06:12:54.039597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458289359,v1_basic_rules,2144,False,True,True,True,lot,1,dogs,False,gas,window,False,False,False,True,False,heat,3,75,49,69,58,False,False,2025-11-28T06:12:54.039597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2082021693,v1_basic_rules,2119,False,True,False,False,none,0,none,True,electric,window,False,False,False,True,False,all_utils,5,77,19,75,77,False,False,2025-11-28T06:12:54.039597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458398096,v1_basic_rules,2144,False,True,False,True,lot,3,none,False,electric,window,False,False,False,False,False,none,3,63,61,62,56,False,False,2025-11-28T06:12:54.039597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
455833967,v1_basic_rules,2155,True,False,True,True,street,1,cats,False,gas,central,False,False,False,True,False,none,3,56,35,81,69,False,False,2025-11-28T06:12:54.039597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2097820013,v1_basic_rules,2143,False,False,True,True,garage,3,none,True,central,central,False,False,False,True,True,heat,3,78,42,71,75,False,True,2025-11-28T06:12:54.039597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2098309141,v1_basic_rules,2118,True,False,True,True,street,3,cats_dogs,False,gas,window,False,False,False,False,True,heat,3,45,51,52,78,False,False,2025-11-28T06:12:54.039597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458500488,v1_basic_rules,2144,False,False,True,True,garage,2,cats,True,central,none,False,False,False,True,False,all_utils,4,43,95,72,67,False,False,2025-11-28T06:12:54.039597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
348318693,v1_basic_rules,2144,True,False,True,True,street,1,cats_dogs,False,gas,window,False,False,False,True,False,none,4,65,68,75,58,False,False,2025-11-28T06:12:54.040597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
348714713,v1_basic_rules,2472,False,True,False,True,lot,1,cats,False,electric,window,False,False,False,True,False,all_utils,3,61,30,53,54,False,False,2025-11-28T06:12:54.040597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2098623071,v1_basic_rules,2120,True,False,True,True,street,0,cats,False,central,none,False,False,False,True,False,none,3,75,41,66,70,False,False,2025-11-28T06:12:54.040597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
455122955,v1_basic_rules,2155,False,False,False,True,lot,1,none,False,gas,none,False,False,False,True,False,none,4,63,64,36,54,False,False,2025-11-28T06:12:54.040597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457810375,v1_basic_rules,2155,False,True,False,False,none,1,cats,True,electric,window,False,False,False,True,False,heat,5,63,42,79,58,False,False,2025-11-28T06:12:54.040597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
447795963,v1_basic_rules,2134,False,False,False,False,none,1,cats_dogs,False,electric,window,False,False,False,False,False,heat_hw,4,51,64,66,77,False,False,2025-11-28T06:12:54.040597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2080675552,v1_basic_rules,2144,True,False,False,False,none,2,cats_dogs,False,central,window,False,False,False,False,False,none,4,48,20,52,73,False,False,2025-11-28T06:12:54.040597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2115077339,v1_basic_rules,2120,True,False,True,True,street,2,dogs,True,gas,central,False,False,False,False,False,none,4,68,43,94,75,False,False,2025-11-28T06:12:54.040597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458256866,v1_basic_rules,2144,False,False,True,True,lot,3,cats_dogs,False,electric,central,False,False,False,False,True,none,2,54,73,59,46,False,False,2025-11-28T06:12:54.040597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458500678,v1_basic_rules,2139,True,False,False,True,street,0,cats_dogs,False,gas,central,False,False,False,True,False,heat,4,58,50,76,67,False,False,2025-11-28T06:12:54.041599,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
455833990,v1_basic_rules,2144,True,False,False,True,street,0,cats_dogs,False,gas,window,False,False,False,False,False,none,2,75,61,68,71,False,False,2025-11-28T06:12:54.041599,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457824097,v1_basic_rules,2128,True,False,True,True,street,2,cats_dogs,True,electric,central,False,False,False,False,False,none,2,78,47,73,66,False,False,2025-11-28T06:12:54.041599,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2121823107,v1_basic_rules,2134,True,False,False,True,street,1,cats,False,central,window,False,False,False,True,False,heat_hw,3,45,40,65,56,False,False,2025-11-28T06:12:54.041599,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2103625890,v1_basic_rules,2118,True,False,True,False,none,1,cats,False,gas,central,False,False,False,True,False,heat,4,68,59,49,73,False,False,2025-11-28T06:12:54.041599,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458215493,v1_basic_rules,2134,True,False,True,False,none,0,cats_dogs,False,electric,window,False,False,False,True,False,heat_hw,3,67,52,61,62,False,False,2025-11-28T06:12:54.041599,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2095461079,v1_basic_rules,2134,True,False,True,False,none,1,cats_dogs,True,electric,none,False,False,False,True,False,all_utils,3,50,75,87,86,False,False,2025-11-28T06:12:54.041599,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2126493467,v1_basic_rules,2134,False,False,True,True,street,1,cats,False,gas,none,False,False,False,True,False,all_utils,3,59,56,78,61,False,False,2025-11-28T06:12:54.041599,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2079556981,v1_basic_rules,2128,True,False,False,False,none,1,cats_dogs,False,electric,central,False,False,False,False,False,heat,2,58,62,54,75,False,False,2025-11-28T06:12:54.041599,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2108980852,v1_basic_rules,2446,False,False,False,True,street,1,cats_dogs,False,gas,window,False,False,False,False,False,none,3,65,42,71,50,False,False,2025-11-28T06:12:54.041599,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
453287607,v1_basic_rules,2144,False,False,True,True,street,2,cats_dogs,False,gas,none,False,False,False,False,False,heat,4,65,56,100,71,False,False,2025-11-28T06:12:54.042597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
59092511,v1_basic_rules,2135,False,False,False,False,none,1,cats_dogs,False,gas,central,False,False,False,True,False,none,4,44,25,77,68,False,False,2025-11-28T06:12:54.042597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2081621050,v1_basic_rules,2120,True,False,False,False,none,1,cats_dogs,False,electric,central,False,False,False,False,False,none,2,47,68,77,54,False,False,2025-11-28T06:12:54.042597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
458272062,v1_basic_rules,2143,True,False,True,True,garage,2,dogs,False,central,none,False,False,False,True,True,none,3,76,52,74,84,False,False,2025-11-28T06:12:54.042597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2128455362,v1_basic_rules,2120,False,True,False,True,garage,1,cats_dogs,False,electric,window,False,False,False,True,False,heat,3,51,44,49,67,False,False,2025-11-28T06:12:54.042597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2092897823,v1_basic_rules,2120,False,True,False,True,garage,2,none,False,central,central,False,False,False,True,False,heat,4,41,57,75,49,False,False,2025-11-28T06:12:54.042597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2115893277,v1_basic_rules,2134,True,False,True,False,none,2,cats_dogs,True,gas,central,False,False,False,True,False,heat,3,64,58,55,64,False,False,2025-11-28T06:12:54.042597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
59092076,v1_basic_rules,2135,False,False,False,True,street,0,cats_dogs,False,electric,window,False,False,False,False,False,none,3,58,27,73,74,False,False,2025-11-28T06:12:54.042597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
457912973,v1_basic_rules,2144,False,True,True,True,lot,2,none,True,gas,window,False,False,False,True,False,heat_hw,3,68,65,80,53,False,False,2025-11-28T06:12:54.042597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2102860379,v1_basic_rules,2134,False,False,False,True,street,1,cats_dogs,False,gas,central,False,False,False,True,False,heat_hw,2,62,38,86,81,False,False,2025-11-28T06:12:54.043598,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
59086502,v1_basic_rules,2134,False,True,True,True,garage,2,cats_dogs,True,gas,central,False,False,False,False,True,heat,2,66,65,100,71,False,False,2025-11-28T06:12:54.043598,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2065637575,v1_basic_rules,2144,True,False,False,True,street,1,cats_dogs,False,electric,central,False,False,False,True,False,heat,3,56,35,77,70,False,False,2025-11-28T06:12:54.044597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
447635138,v1_basic_rules,2134,True,False,False,False,none,1,cats_dogs,False,gas,none,False,False,False,True,False,none,4,62,48,71,80,False,False,2025-11-28T06:12:54.044597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
447617580,v1_basic_rules,2140,True,False,True,True,street,1,dogs,False,gas,none,False,False,False,False,False,none,2,68,49,98,57,False,False,2025-11-28T06:12:54.044597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
2109028724,v1_basic_rules,2120,False,False,False,True,street,1,cats,False,gas,window,False,False,False,False,False,heat,1,63,41,59,48,False,False,2025-11-28T06:12:54.044597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
446847709,v1_basic_rules,2120,True,False,True,False,none,1,cats_dogs,False,central,window,False,False,False,False,False,heat,2,50,58,73,48,False,False,2025-11-28T06:12:54.044597,True,synthetic_amenities_20251128_061253.csv,2025-11-30 19:58:01
